input,combined,chebyshev,cheon,
0.713239,2,1.0026,0.990791,
0.713361,2,1.0029,0.990809,
0.713483,2,1.00311,0.990826,
0.713606,2,1.00323,0.990844,
0.713728,2,1.00324,0.990861,
0.71385,2,1.00316,0.990879,
0.713972,2,1.00298,0.990896,
0.714094,2,1.0027,0.990913,
0.714216,2,1.00235,0.990931,
0.714338,2,1.00192,0.990948,
0.71446,2,1.00143,0.990965,
0.714582,2,1.0009,0.990982,
0.714704,2,1.00034,0.991,
0.714826,2,0.999774,0.991017,
0.714948,2,0.999213,0.991034,
0.71507,2,0.998676,0.991051,
0.715193,2,0.998181,0.991068,
0.715315,2,0.997742,0.991085,
0.715437,2,0.997373,0.991102,
0.715559,2,0.997086,0.991119,
0.715681,2,0.996889,0.991136,
0.715803,2,0.996788,0.991153,
0.715925,2,0.996787,0.99117,
0.716047,2,0.996886,0.991187,
0.716169,2,0.997081,0.991204,
0.716291,2,0.997366,0.991221,
0.716413,2,0.997733,0.991238,
0.716535,2,0.99817,0.991255,
0.716658,2,0.998663,0.991272,
0.71678,2,0.999197,0.991289,
0.716902,2,0.999756,0.991305,
0.717024,2,1.00032,0.991322,
0.717146,2,1.00088,0.991339,
0.717268,2,1.00141,0.991356,
0.71739,2,1.00189,0.991372,
0.717512,2,1.00231,0.991389,
0.717634,2,1.00267,0.991406,
0.717756,2,1.00294,0.991422,
0.717878,2,1.00311,0.991439,
0.718,2,1.00319,0.991455,
0.718122,2,1.00317,0.991472,
0.718245,2,1.00306,0.991488,
0.718367,2,1.00284,0.991505,
0.718489,2,1.00254,0.991521,
0.718611,2,1.00216,0.991538,
0.718733,2,1.00171,0.991554,
0.718855,2,1.00121,0.991571,
0.718977,2,1.00067,0.991587,
0.719099,2,1.00011,0.991603,
0.719221,2,0.999549,0.99162,
0.719343,2,0.999001,0.991636,
0.719465,2,0.998485,0.991652,
0.719587,2,0.998016,0.991668,
0.719709,2,0.99761,0.991685,
0.719832,2,0.997279,0.991701,
0.719954,2,0.997033,0.991717,
0.720076,2,0.99688,0.991733,
0.720198,2,0.996826,0.991749,
0.72032,2,0.996871,0.991765,
0.720442,2,0.997014,0.991782,
0.720564,2,0.997251,0.991798,
0.720686,2,0.997574,0.991814,
0.720808,2,0.997973,0.99183,
0.72093,2,0.998435,0.991846,
0.721052,2,0.998946,0.991862,
0.721174,2,0.999491,0.991878,
0.721296,2,1.00005,0.991894,
0.721419,2,1.00061,0.991909,
0.721541,2,1.00115,0.991925,
0.721663,2,1.00165,0.991941,
0.721785,2,1.0021,0.991957,
0.721907,2,1.00248,0.991973,
0.722029,2,1.00279,0.991989,
0.722151,2,1.003,0.992004,
0.722273,2,1.00312,0.99202,
0.722395,2,1.00315,0.992036,
0.722517,2,1.00307,0.992051,
0.722639,2,1.0029,0.992067,
0.722761,2,1.00263,0.992083,
0.722883,2,1.00228,0.992098,
0.723006,2,1.00186,0.992114,
0.723128,2,1.00139,0.99213,
0.72325,2,1.00086,0.992145,
0.723372,2,1.00032,0.992161,
0.723494,2,0.999757,0.992176,
0.723616,2,0.999207,0.992192,
0.723738,2,0.998682,0.992207,
0.72386,2,0.998199,0.992223,
0.723982,2,0.997774,0.992238,
0.724104,2,0.997419,0.992253,
0.724226,2,0.997147,0.992269,
0.724348,2,0.996965,0.992284,
0.72447,2,0.99688,0.992299,
0.724593,2,0.996895,0.992315,
0.724715,2,0.997008,0.99233,
0.724837,2,0.997216,0.992345,
0.724959,2,0.997512,0.99236,
0.725081,2,0.997887,0.992376,
0.725203,2,0.99833,0.992391,
0.725325,2,0.998825,0.992406,
0.725447,2,0.999358,0.992421,
0.725569,2,0.99991,0.992436,
0.725691,2,1.00047,0.992451,
0.725813,2,1.00101,0.992466,
0.725935,2,1.00151,0.992482,
0.726057,2,1.00197,0.992497,
0.72618,2,1.00237,0.992512,
0.726302,2,1.00269,0.992527,
0.726424,2,1.00292,0.992541,
0.726546,2,1.00306,0.992556,
0.726668,2,1.0031,0.992571,
0.72679,2,1.00305,0.992586,
0.726912,2,1.00289,0.992601,
0.727034,2,1.00264,0.992616,
0.727156,2,1.00231,0.992631,
0.727278,2,1.00191,0.992646,
0.7274,2,1.00144,0.99266,
0.727522,2,1.00093,0.992675,
0.727645,2,1.00039,0.99269,
0.727767,2,0.999834,0.992705,
0.727889,2,0.999286,0.992719,
0.728011,2,0.998761,0.992734,
0.728133,2,0.998277,0.992749,
0.728255,2,0.997848,0.992763,
0.728377,2,0.997489,0.992778,
0.728499,2,0.99721,0.992792,
0.728621,2,0.997022,0.992807,
0.728743,2,0.996929,0.992822,
0.728865,2,0.996936,0.992836,
0.728987,2,0.997041,0.992851,
0.729109,2,0.997241,0.992865,
0.729232,2,0.99753,0.992879,
0.729354,2,0.997899,0.992894,
0.729476,2,0.998335,0.992908,
0.729598,2,0.998825,0.992923,
0.72972,2,0.999352,0.992937,
0.729842,2,0.9999,0.992951,
0.729964,2,1.00045,0.992966,
0.730086,2,1.00099,0.99298,
0.730208,2,1.00149,0.992994,
0.73033,2,1.00194,0.993009,
0.730452,2,1.00234,0.993023,
0.730574,2,1.00265,0.993037,
0.730696,2,1.00288,0.993051,
0.730819,2,1.00302,0.993065,
0.730941,2,1.00306,0.993079,
0.731063,2,1.003,0.993094,
0.731185,2,1.00284,0.993108,
0.731307,2,1.00259,0.993122,
0.731429,2,1.00226,0.993136,
0.731551,2,1.00185,0.99315,
0.731673,2,1.00138,0.993164,
0.731795,2,1.00087,0.993178,
0.731917,2,1.00033,0.993192,
0.732039,2,0.999782,0.993206,
0.732161,2,0.99924,0.99322,
0.732283,2,0.998723,0.993234,
0.732406,2,0.998248,0.993248,
0.732528,2,0.997831,0.993261,
0.73265,2,0.997484,0.993275,
0.732772,2,0.997219,0.993289,
0.732894,2,0.997045,0.993303,
0.733016,2,0.996968,0.993317,
0.733138,2,0.99699,0.99333,
0.73326,2,0.997109,0.993344,
0.733382,2,0.997324,0.993358,
0.733504,2,0.997625,0.993372,
0.733626,2,0.998004,0.993385,
0.733748,2,0.998448,0.993399,
0.73387,2,0.998942,0.993412,
0.733993,2,0.999471,0.993426,
0.734115,2,1.00002,0.99344,
0.734237,2,1.00056,0.993453,
0.734359,2,1.00109,0.993467,
0.734481,2,1.00158,0.99348,
0.734603,2,1.00201,0.993494,
0.734725,2,1.00239,0.993507,
0.734847,2,1.00268,0.993521,
0.734969,2,1.00288,0.993534,
0.735091,2,1.00299,0.993548,
0.735213,2,1.00301,0.993561,
0.735335,2,1.00292,0.993574,
0.735457,2,1.00274,0.993588,
0.73558,2,1.00246,0.993601,
0.735702,2,1.00211,0.993614,
0.735824,2,1.00169,0.993628,
0.735946,2,1.00121,0.993641,
0.736068,2,1.00069,0.993654,
0.73619,2,1.00015,0.993667,
0.736312,2,0.999606,0.993681,
0.736434,2,0.999075,0.993694,
0.736556,2,0.998574,0.993707,
0.736678,2,0.998121,0.99372,
0.7368,2,0.99773,0.993733,
0.736922,2,0.997414,0.993746,
0.737044,2,0.997184,0.99376,
0.737167,2,0.997048,0.993773,
0.737289,2,0.997008,0.993786,
0.737411,2,0.997068,0.993799,
0.737533,2,0.997225,0.993812,
0.737655,2,0.997474,0.993825,
0.737777,2,0.997806,0.993838,
0.737899,2,0.99821,0.993851,
0.738021,2,0.998674,0.993863,
0.738143,2,0.999181,0.993876,
0.738265,2,0.999715,0.993889,
0.738387,2,1.00026,0.993902,
0.738509,2,1.00079,0.993915,
0.738632,2,1.0013,0.993928,
0.738754,2,1.00176,0.993941,
0.738876,2,1.00217,0.993953,
0.738998,2,1.0025,0.993966,
0.73912,2,1.00275,0.993979,
0.739242,2,1.00291,0.993992,
0.739364,2,1.00297,0.994004,
0.739486,2,1.00293,0.994017,
0.739608,2,1.0028,0.99403,
0.73973,2,1.00257,0.994042,
0.739852,2,1.00225,0.994055,
0.739974,2,1.00186,0.994067,
0.740096,2,1.00141,0.99408,
0.740219,2,1.00091,0.994093,
0.740341,2,1.00039,0.994105,
0.740463,2,0.999844,0.994118,
0.740585,2,0.999309,0.99413,
0.740707,2,0.998797,0.994143,
0.740829,2,0.998325,0.994155,
0.740951,2,0.99791,0.994168,
0.741073,2,0.997565,0.99418,
0.741195,2,0.997301,0.994192,
0.741317,2,0.997129,0.994205,
0.741439,2,0.997052,0.994217,
0.741561,2,0.997075,0.994229,
0.741683,2,0.997195,0.994242,
0.741806,2,0.99741,0.994254,
0.741928,2,0.997711,0.994266,
0.74205,2,0.998089,0.994279,
0.742172,2,0.998531,0.994291,
0.742294,2,0.999022,0.994303,
0.742416,2,0.999546,0.994315,
0.742538,2,1.00008,0.994327,
0.74266,2,1.00062,0.99434,
0.742782,2,1.00113,0.994352,
0.742904,2,1.00161,0.994364,
0.743026,2,1.00203,0.994376,
0.743148,2,1.00238,0.994388,
0.74327,2,1.00265,0.9944,
0.743393,2,1.00284,0.994412,
0.743515,2,1.00292,0.994424,
0.743637,2,1.00291,0.994436,
0.743759,2,1.0028,0.994448,
0.743881,2,1.0026,0.99446,
0.744003,2,1.0023,0.994472,
0.744125,2,1.00193,0.994484,
0.744247,2,1.0015,0.994496,
0.744369,2,1.00101,0.994508,
0.744491,2,1.00049,0.99452,
0.744613,2,0.999954,0.994531,
0.744735,2,0.99942,0.994543,
0.744857,2,0.998906,0.994555,
0.74498,2,0.998429,0.994567,
0.745102,2,0.998005,0.994579,
0.745224,2,0.99765,0.99459,
0.745346,2,0.997374,0.994602,
0.745468,2,0.997188,0.994614,
0.74559,2,0.997098,0.994626,
0.745712,2,0.997107,0.994637,
0.745834,2,0.997213,0.994649,
0.745956,2,0.997415,0.994661,
0.746078,2,0.997704,0.994672,
0.7462,2,0.998071,0.994684,
0.746322,2,0.998504,0.994695,
0.746444,2,0.998987,0.994707,
0.746567,2,0.999505,0.994718,
0.746689,2,1.00004,0.99473,
0.746811,2,1.00057,0.994741,
0.746933,2,1.00109,0.994753,
0.747055,2,1.00156,0.994764,
0.747177,2,1.00198,0.994776,
0.747299,2,1.00234,0.994787,
0.747421,2,1.00261,0.994799,
0.747543,2,1.00279,0.99481,
0.747665,2,1.00288,0.994821,
0.747787,2,1.00287,0.994833,
0.747909,2,1.00276,0.994844,
0.748031,2,1.00256,0.994855,
0.748154,2,1.00227,0.994867,
0.748276,2,1.0019,0.994878,
0.748398,2,1.00147,0.994889,
0.74852,2,1.00099,0.994901,
0.748642,2,1.00047,0.994912,
0.748764,2,0.999935,0.994923,
0.748886,2,0.999405,0.994934,
0.749008,2,0.998895,0.994945,
0.74913,2,0.998424,0.994956,
0.749252,2,0.998007,0.994968,
0.749374,2,0.997659,0.994979,
0.749496,2,0.997391,0.99499,
0.749619,2,0.997214,0.995001,
0.749741,2,0.997133,0.995012,
0.749863,2,0.997151,0.995023,
0.749985,2,0.997267,0.995034,
0.750107,2,0.997477,0.995045,
0.750229,2,0.997774,0.995056,
0.750351,2,0.998148,0.995067,
0.750473,2,0.998585,0.995078,
0.750595,2,0.999071,0.995089,
0.750717,2,0.999589,0.9951,
0.750839,2,1.00012,0.995111,
0.750961,2,1.00065,0.995122,
0.751083,2,1.00115,0.995132,
0.751206,2,1.00162,0.995143,
0.751328,2,1.00203,0.995154,
0.75145,2,1.00236,0.995165,
0.751572,2,1.00262,0.995176,
0.751694,2,1.00278,0.995186,
0.751816,2,1.00285,0.995197,
0.751938,2,1.00282,0.995208,
0.75206,2,1.00269,0.995219,
0.752182,2,1.00247,0.995229,
0.752304,2,1.00216,0.99524,
0.752426,2,1.00178,0.995251,
0.752548,2,1.00133,0.995261,
0.75267,2,1.00084,0.995272,
0.752793,2,1.00032,0.995282,
0.752915,2,0.99979,0.995293,
0.753037,2,0.999267,0.995304,
0.753159,2,0.99877,0.995314,
0.753281,2,0.998316,0.995325,
0.753403,2,0.99792,0.995335,
0.753525,2,0.997598,0.995346,
0.753647,2,0.99736,0.995356,
0.753769,2,0.997214,0.995367,
0.753891,2,0.997166,0.995377,
0.754013,2,0.997217,0.995387,
0.754135,2,0.997365,0.995398,
0.754257,2,0.997605,0.995408,
0.75438,2,0.997929,0.995419,
0.754502,2,0.998325,0.995429,
0.754624,2,0.99878,0.995439,
0.754746,2,0.999277,0.99545,
0.754868,2,0.9998,0.99546,
0.75499,2,1.00033,0.99547,
0.755112,2,1.00085,0.99548,
0.755234,2,1.00133,0.995491,
0.755356,2,1.00177,0.995501,
0.755478,2,1.00215,0.995511,
0.7556,2,1.00245,0.995521,
0.755722,2,1.00267,0.995531,
0.755844,2,1.00279,0.995542,
0.755967,2,1.00281,0.995552,
0.756089,2,1.00274,0.995562,
0.756211,2,1.00256,0.995572,
0.756333,2,1.0023,0.995582,
0.756455,2,1.00196,0.995592,
0.756577,2,1.00154,0.995602,
0.756699,2,1.00108,0.995612,
0.756821,2,1.00057,0.995622,
0.756943,2,1.00005,0.995632,
0.757065,2,0.999522,0.995642,
0.757187,2,0.999013,0.995652,
0.757309,2,0.99854,0.995662,
0.757431,2,0.998118,0.995672,
0.757554,2,0.997763,0.995682,
0.757676,2,0.997488,0.995692,
0.757798,2,0.997301,0.995702,
0.75792,2,0.997211,0.995712,
0.758042,2,0.997219,0.995721,
0.758164,2,0.997326,0.995731,
0.758286,2,0.997528,0.995741,
0.758408,2,0.997818,0.995751,
0.75853,2,0.998185,0.995761,
0.758652,2,0.998616,0.99577,
0.758774,2,0.999097,0.99578,
0.758896,2,0.999609,0.99579,
0.759018,2,1.00013,0.9958,
0.759141,2,1.00066,0.995809,
0.759263,2,1.00115,0.995819,
0.759385,2,1.00161,0.995829,
0.759507,2,1.00201,0.995838,
0.759629,2,1.00233,0.995848,
0.759751,2,1.00258,0.995857,
0.759873,2,1.00273,0.995867,
0.759995,2,1.00278,0.995877,
0.760117,2,1.00273,0.995886,
0.760239,2,1.00259,0.995896,
0.760361,2,1.00235,0.995905,
0.760483,2,1.00203,0.995915,
0.760606,2,1.00164,0.995924,
0.760728,2,1.00119,0.995934,
0.76085,2,1.0007,0.995943,
0.760972,2,1.00018,0.995953,
0.761094,2,0.999652,0.995962,
0.761216,2,0.99914,0.995971,
0.761338,2,0.99866,0.995981,
0.76146,2,0.998227,0.99599,
0.761582,2,0.997859,0.996,
0.761704,2,0.997568,0.996009,
0.761826,2,0.997364,0.996018,
0.761948,2,0.997255,0.996028,
0.76207,2,0.997245,0.996037,
0.762193,2,0.997334,0.996046,
0.762315,2,0.997519,0.996055,
0.762437,2,0.997794,0.996065,
0.762559,2,0.998148,0.996074,
0.762681,2,0.998568,0.996083,
0.762803,2,0.99904,0.996092,
0.762925,2,0.999546,0.996101,
0.763047,2,1.00007,0.996111,
0.763169,2,1.00059,0.99612,
0.763291,2,1.00109,0.996129,
0.763413,2,1.00155,0.996138,
0.763535,2,1.00195,0.996147,
0.763657,2,1.00228,0.996156,
0.76378,2,1.00253,0.996165,
0.763902,2,1.00269,0.996174,
0.764024,2,1.00275,0.996183,
0.764146,2,1.00271,0.996192,
0.764268,2,1.00257,0.996201,
0.76439,2,1.00234,0.99621,
0.764512,2,1.00202,0.996219,
0.764634,2,1.00163,0.996228,
0.764756,2,1.00118,0.996237,
0.764878,2,1.00069,0.996246,
0.765,2,1.00018,0.996255,
0.765122,2,0.999656,0.996264,
0.765244,2,0.999147,0.996273,
0.765367,2,0.998669,0.996281,
0.765489,2,0.99824,0.99629,
0.765611,2,0.997875,0.996299,
0.765733,2,0.997588,0.996308,
0.765855,2,0.997389,0.996317,
0.765977,2,0.997286,0.996325,
0.766099,2,0.997281,0.996334,
0.766221,2,0.997376,0.996343,
0.766343,2,0.997567,0.996352,
0.766465,2,0.997847,0.99636,
0.766587,2,0.998205,0.996369,
0.766709,2,0.998629,0.996378,
0.766831,2,0.999103,0.996386,
0.766954,2,0.999609,0.996395,
0.767076,2,1.00013,0.996404,
0.767198,2,1.00065,0.996412,
0.76732,2,1.00114,0.996421,
0.767442,2,1.00159,0.99643,
0.767564,2,1.00198,0.996438,
0.767686,2,1.0023,0.996447,
0.767808,2,1.00253,0.996455,
0.76793,2,1.00267,0.996464,
0.768052,2,1.00271,0.996472,
0.768174,2,1.00265,0.996481,
0.768296,2,1.0025,0.996489,
0.768418,2,1.00225,0.996498,
0.768541,2,1.00192,0.996506,
0.768663,2,1.00152,0.996514,
0.768785,2,1.00106,0.996523,
0.768907,2,1.00057,0.996531,
0.769029,2,1.00005,0.99654,
0.769151,2,0.999534,0.996548,
0.769273,2,0.999033,0.996556,
0.769395,2,0.998569,0.996565,
0.769517,2,0.998157,0.996573,
0.769639,2,0.997814,0.996581,
0.769761,2,0.997552,0.99659,
0.769883,2,0.997381,0.996598,
0.770005,2,0.997307,0.996606,
0.770128,2,0.997333,0.996614,
0.77025,2,0.997458,0.996623,
0.770372,2,0.997677,0.996631,
0.770494,2,0.997982,0.996639,
0.770616,2,0.998362,0.996647,
0.770738,2,0.998802,0.996655,
0.77086,2,0.999287,0.996664,
0.770982,2,0.999799,0.996672,
0.771104,2,1.00032,0.99668,
0.771226,2,1.00082,0.996688,
0.771348,2,1.0013,0.996696,
0.77147,2,1.00173,0.996704,
0.771593,2,1.00209,0.996712,
0.771715,2,1.00237,0.99672,
0.771837,2,1.00257,0.996728,
0.771959,2,1.00267,0.996736,
0.772081,2,1.00267,0.996744,
0.772203,2,1.00257,0.996752,
0.772325,2,1.00237,0.99676,
0.772447,2,1.00209,0.996768,
0.772569,2,1.00173,0.996776,
0.772691,2,1.0013,0.996784,
0.772813,2,1.00082,0.996792,
0.772935,2,1.00032,0.9968,
0.773057,2,0.999801,0.996808,
0.77318,2,0.999291,0.996816,
0.773302,2,0.998808,0.996823,
0.773424,2,0.99837,0.996831,
0.773546,2,0.997994,0.996839,
0.773668,2,0.997693,0.996847,
0.77379,2,0.997479,0.996855,
0.773912,2,0.99736,0.996862,
0.774034,2,0.997341,0.99687,
0.774156,2,0.997421,0.996878,
0.774278,2,0.997598,0.996886,
0.7744,2,0.997867,0.996893,
0.774522,2,0.998215,0.996901,
0.774644,2,0.99863,0.996909,
0.774767,2,0.999097,0.996917,
0.774889,2,0.999598,0.996924,
0.775011,2,1.00011,0.996932,
0.775133,2,1.00062,0.996939,
0.775255,2,1.00111,0.996947,
0.775377,2,1.00156,0.996955,
0.775499,2,1.00194,0.996962,
0.775621,2,1.00225,0.99697,
0.775743,2,1.00248,0.996977,
0.775865,2,1.00261,0.996985,
0.775987,2,1.00265,0.996993,
0.776109,2,1.00258,0.997,
0.776231,2,1.00241,0.997008,
0.776354,2,1.00216,0.997015,
0.776476,2,1.00182,0.997023,
0.776598,2,1.00141,0.99703,
0.77672,2,1.00095,0.997037,
0.776842,2,1.00045,0.997045,
0.776964,2,0.99994,0.997052,
0.777086,2,0.999429,0.99706,
0.777208,2,0.998939,0.997067,
0.77733,2,0.998491,0.997074,
0.777452,2,0.9981,0.997082,
0.777574,2,0.997781,0.997089,
0.777696,2,0.997548,0.997097,
0.777818,2,0.997408,0.997104,
0.777941,2,0.997368,0.997111,
0.778063,2,0.997428,0.997118,
0.778185,2,0.997586,0.997126,
0.778307,2,0.997837,0.997133,
0.778429,2,0.99817,0.99714,
0.778551,2,0.998573,0.997147,
0.778673,2,0.999031,0.997155,
0.778795,2,0.999526,0.997162,
0.778917,2,1.00004,0.997169,
0.779039,2,1.00055,0.997176,
0.779161,2,1.00104,0.997183,
0.779283,2,1.00149,0.997191,
0.779405,2,1.00188,0.997198,
0.779528,2,1.0022,0.997205,
0.77965,2,1.00243,0.997212,
0.779772,2,1.00258,0.997219,
0.779894,2,1.00262,0.997226,
0.780016,2,1.00256,0.997233,
0.780138,2,1.0024,0.99724,
0.78026,2,1.00215,0.997247,
0.780382,2,1.00182,0.997254,
0.780504,2,1.00141,0.997261,
0.780626,2,1.00096,0.997268,
0.780748,2,1.00046,0.997275,
0.78087,2,0.999952,0.997282,
0.780992,2,0.999442,0.997289,
0.781115,2,0.998954,0.997296,
0.781237,2,0.998507,0.997303,
0.781359,2,0.998118,0.99731,
0.781481,2,0.997801,0.997317,
0.781603,2,0.997571,0.997324,
0.781725,2,0.997435,0.997331,
0.781847,2,0.997398,0.997338,
0.781969,2,0.997462,0.997344,
0.782091,2,0.997625,0.997351,
0.782213,2,0.99788,0.997358,
0.782335,2,0.998217,0.997365,
0.782457,2,0.998624,0.997372,
0.78258,2,0.999083,0.997379,
0.782702,2,0.999579,0.997385,
0.782824,2,1.00009,0.997392,
0.782946,2,1.0006,0.997399,
0.783068,2,1.00108,0.997406,
0.78319,2,1.00152,0.997412,
0.783312,2,1.00191,0.997419,
0.783434,2,1.00221,0.997426,
0.783556,2,1.00243,0.997432,
0.783678,2,1.00256,0.997439,
0.7838,2,1.00258,0.997446,
0.783922,2,1.00251,0.997452,
0.784044,2,1.00234,0.997459,
0.784167,2,1.00207,0.997466,
0.784289,2,1.00172,0.997472,
0.784411,2,1.00131,0.997479,
0.784533,2,1.00085,0.997485,
0.784655,2,1.00035,0.997492,
0.784777,2,0.999836,0.997498,
0.784899,2,0.999331,0.997505,
0.785021,2,0.998853,0.997511,
0.785143,2,0.99842,0.997518,
0.785265,2,0.99805,0.997524,
0.785387,2,0.997757,0.997531,
0.785509,2,0.997552,0.997537,
0.785631,2,0.997443,0.997544,
0.785754,2,0.997435,0.99755,
0.785876,2,0.997529,0.997557,
0.785998,2,0.99772,0.997563,
0.78612,2,0.998001,0.99757,
0.786242,2,0.998361,0.997576,
0.786364,2,0.998785,0.997582,
0.786486,2,0.999257,0.997589,
0.786608,2,0.999759,0.997595,
0.78673,2,1.00027,0.997601,
0.786852,2,1.00077,0.997608,
0.786974,2,1.00124,0.997614,
0.787096,2,1.00166,0.99762,
0.787218,2,1.00201,0.997627,
0.787341,2,1.00229,0.997633,
0.787463,2,1.00247,0.997639,
0.787585,2,1.00255,0.997645,
0.787707,2,1.00254,0.997652,
0.787829,2,1.00242,0.997658,
0.787951,2,1.00221,0.997664,
0.788073,2,1.0019,0.99767,
0.788195,2,1.00153,0.997676,
0.788317,2,1.00109,0.997683,
0.788439,2,1.00061,0.997689,
0.788561,2,1.0001,0.997695,
0.788683,2,0.999594,0.997701,
0.788805,2,0.999102,0.997707,
0.788928,2,0.998645,0.997713,
0.78905,2,0.998243,0.997719,
0.789172,2,0.997911,0.997726,
0.789294,2,0.997663,0.997732,
0.789416,2,0.997509,0.997738,
0.789538,2,0.997454,0.997744,
0.78966,2,0.997502,0.99775,
0.789782,2,0.997649,0.997756,
0.789904,2,0.997891,0.997762,
0.790026,2,0.998217,0.997768,
0.790148,2,0.998615,0.997774,
0.79027,2,0.999068,0.99778,
0.790392,2,0.999558,0.997786,
0.790515,2,1.00007,0.997792,
0.790637,2,1.00057,0.997798,
0.790759,2,1.00105,0.997804,
0.790881,2,1.00149,0.997809,
0.791003,2,1.00187,0.997815,
0.791125,2,1.00217,0.997821,
0.791247,2,1.00239,0.997827,
0.791369,2,1.00251,0.997833,
0.791491,2,1.00253,0.997839,
0.791613,2,1.00244,0.997845,
0.791735,2,1.00226,0.997851,
0.791857,2,1.00198,0.997856,
0.791979,2,1.00163,0.997862,
0.792102,2,1.00121,0.997868,
0.792224,2,1.00074,0.997874,
0.792346,2,1.00024,0.99788,
0.792468,2,0.999733,0.997885,
0.79259,2,0.999236,0.997891,
0.792712,2,0.998769,0.997897,
0.792834,2,0.998354,0.997902,
0.792956,2,0.998004,0.997908,
0.793078,2,0.997737,0.997914,
0.7932,2,0.997561,0.99792,
0.793322,2,0.997485,0.997925,
0.793444,2,0.997511,0.997931,
0.793567,2,0.997639,0.997937,
0.793689,2,0.997862,0.997942,
0.793811,2,0.998173,0.997948,
0.793933,2,0.998558,0.997953,
0.794055,2,0.999002,0.997959,
0.794177,2,0.999486,0.997965,
0.794299,2,0.999992,0.99797,
0.794421,2,1.0005,0.997976,
0.794543,2,1.00098,0.997981,
0.794665,2,1.00143,0.997987,
0.794787,2,1.00181,0.997992,
0.794909,2,1.00212,0.997998,
0.795031,2,1.00235,0.998003,
0.795154,2,1.00248,0.998009,
0.795276,2,1.0025,0.998014,
0.795398,2,1.00243,0.99802,
0.79552,2,1.00225,0.998025,
0.795642,2,1.00198,0.998031,
0.795764,2,1.00163,0.998036,
0.795886,2,1.00121,0.998042,
0.796008,2,1.00075,0.998047,
0.79613,2,1.00025,0.998053,
0.796252,2,0.999744,0.998058,
0.796374,2,0.999248,0.998063,
0.796496,2,0.998782,0.998069,
0.796618,2,0.998367,0.998074,
0.796741,2,0.99802,0.998079,
0.796863,2,0.997755,0.998085,
0.796985,2,0.997583,0.99809,
0.797107,2,0.99751,0.998095,
0.797229,2,0.997541,0.998101,
0.797351,2,0.997674,0.998106,
0.797473,2,0.997902,0.998111,
0.797595,2,0.998218,0.998117,
0.797717,2,0.998607,0.998122,
0.797839,2,0.999054,0.998127,
0.797961,2,0.99954,0.998132,
0.798083,2,1.00005,0.998138,
0.798205,2,1.00055,0.998143,
0.798328,2,1.00103,0.998148,
0.79845,2,1.00146,0.998153,
0.798572,2,1.00184,0.998158,
0.798694,2,1.00214,0.998163,
0.798816,2,1.00235,0.998169,
0.798938,2,1.00246,0.998174,
0.79906,2,1.00247,0.998179,
0.799182,2,1.00238,0.998184,
0.799304,2,1.00218,0.998189,
0.799426,2,1.0019,0.998194,
0.799548,2,1.00153,0.998199,
0.79967,2,1.00111,0.998204,
0.799792,2,1.00063,0.99821,
0.799915,2,1.00013,0.998215,
0.800037,2,0.999627,0.99822,
0.800159,2,0.999138,0.998225,
0.800281,2,0.998684,0.99823,
0.800403,2,0.998286,0.998235,
0.800525,2,0.997961,0.99824,
0.800647,2,0.997721,0.998245,
0.800769,2,0.997577,0.99825,
0.800891,2,0.997535,0.998255,
0.801013,2,0.997596,0.99826,
0.801135,2,0.997759,0.998265,
0.801257,2,0.998016,0.99827,
0.801379,2,0.998357,0.998274,
0.801502,2,0.998766,0.998279,
0.801624,2,0.999228,0.998284,
0.801746,2,0.999722,0.998289,
0.801868,2,1.00023,0.998294,
0.80199,2,1.00072,0.998299,
0.802112,2,1.00119,0.998304,
0.802234,2,1.0016,0.998309,
0.802356,2,1.00195,0.998313,
0.802478,2,1.00221,0.998318,
0.8026,2,1.00238,0.998323,
0.802722,2,1.00245,0.998328,
0.802844,2,1.00242,0.998333,
0.802966,2,1.00228,0.998338,
0.803089,2,1.00204,0.998342,
0.803211,2,1.00172,0.998347,
0.803333,2,1.00133,0.998352,
0.803455,2,1.00088,0.998357,
0.803577,2,1.00039,0.998361,
0.803699,2,0.999886,0.998366,
0.803821,2,0.999387,0.998371,
0.803943,2,0.998914,0.998375,
0.804065,2,0.998488,0.99838,
0.804187,2,0.998126,0.998385,
0.804309,2,0.997844,0.99839,
0.804431,2,0.997655,0.998394,
0.804554,2,0.997566,0.998399,
0.804676,2,0.997581,0.998403,
0.804798,2,0.9977,0.998408,
0.80492,2,0.997917,0.998413,
0.805042,2,0.998223,0.998417,
0.805164,2,0.998605,0.998422,
0.805286,2,0.999047,0.998427,
0.805408,2,0.99953,0.998431,
0.80553,2,1.00003,0.998436,
0.805652,2,1.00053,0.99844,
0.805774,2,1.00101,0.998445,
0.805896,2,1.00145,0.998449,
0.806018,2,1.00182,0.998454,
0.806141,2,1.00211,0.998458,
0.806263,2,1.00231,0.998463,
0.806385,2,1.00242,0.998467,
0.806507,2,1.00241,0.998472,
0.806629,2,1.00231,0.998476,
0.806751,2,1.0021,0.998481,
0.806873,2,1.00181,0.998485,
0.806995,2,1.00143,0.99849,
0.807117,2,1.001,0.998494,
0.807239,2,1.00052,0.998499,
0.807361,2,1.00002,0.998503,
0.807483,2,0.999514,0.998507,
0.807605,2,0.999033,0.998512,
0.807728,2,0.998595,0.998516,
0.80785,2,0.998218,0.998521,
0.807972,2,0.997918,0.998525,
